"NDVI","TWI","Insolation","Slope","Elevation"
0.0381657816,4.33939123,13.100777626,40.865726471,242.86831665
0.0159322526,2.74426508,16.588851929,12.706925392,228.27922058
0.0159322526,2.87943816,16.730257034,11.276405334,228.64585876
0.0159322526,3.04361391,16.878528595,10.00848484,228.96530151
0.0159322526,3.20897126,17.11315155,8.9995279312,229.25053406
0.0159322526,3.35084295,17.239160538,8.2111158371,229.51390076
0.0373102985,3.50372028,17.367897034,7.3302149773,229.76316833
0.0373102985,3.62646985,17.23597908,7.1544604301,229.9776001
0.0373102985,3.48476982,16.637565613,8.4648790359,230.22433472
0.0373102985,3.25874662,16.247322083,9.8883085251,230.54957581
0.0373102985,3.0858109,15.871244431,10.991200447,230.9140625
0.0392694697,2.93553519,15.499735832,12.217629433,231.32550049
0.0392694697,2.81964731,15.379493713,13.13041687,231.77680969
0.0392694697,2.74712944,15.500141144,13.433794975,232.24682617
0.0392694697,2.72305369,15.513192177,13.131593704,232.71058655
0.0392694697,2.68876052,15.522277832,13.025780678,233.1474762
0.0549617521,2.62133741,15.879220009,12.740958214,233.59825134
0.0549617521,2.63408828,16.362693787,11.340466499,234.01821899
0.0549617521,2.66180873,16.713167191,10.393003464,234.3664093
0.0549617521,2.58982348,16.736055374,10.55479908,234.70207214
0.0549617521,2.49684834,16.747306824,10.928461075,235.03137207
0.0600941256,2.44376063,16.869829178,11.303853989,235.3462677
0.0600941256,2.42251968,16.99372673,11.676707268,235.63215637
0.0600941256,2.44971609,17.08810997,12.156567574,235.87750244
0.0600941256,2.3625164,16.636196136,13.627847672,236.08583069
0.0600941256,2.01337695,16.438215256,14.266634941,236.43701172
0.0764094144,1.9986794,17.247787476,12.087008476,236.7585144
0.0764094144,2.18109632,17.745759964,10.323069572,236.86224365
0.0764094144,2.19672585,17.906305313,10.143245697,236.90707397
0.0764094144,2.20776558,18.169958115,10.042649269,236.90444946
0.0764094144,2.24378824,18.539648056,9.9397001266,236.86105347
0.0947065055,2.2966249,19.009096146,9.852265358,236.77597046
0.0947065055,2.41029358,19.351490021,9.7730665207,236.65489197
0.0947065055,2.78197074,19.183973312,10.077819824,236.50778198
0.0947065055,3.19331861,18.533073425,10.46775341,236.40255737
0.0947065055,3.2959187,18.042060852,10.351621628,236.27392578
0.0989123434,3.42308521,18.187105179,10.139273643,235.98239136
0.1052507982,5.93259287,15.309163094,29.585176468,252.15498352
0.1052507982,5.23755074,14.910596848,31.873722076,251.68804932
0.1052507982,4.56120348,14.217069626,35.480613708,250.97622681
0.1052507982,4.09907389,13.697844505,39.379627228,250.08097839
0.1052507982,3.83505607,13.412711143,42.363384247,249.01243591
0.0381657816,3.73353386,13.146899223,44.147323608,247.83145142
0.0381657816,3.76102376,12.885820389,44.51543808,246.63127136
0.0381657816,4.00163078,12.548790932,43.654510498,245.51527405
0.0381657816,4.59930611,12.797302246,40.340076447,244.58453369
0.0381657816,4.52439594,13.475317001,36.575119019,244.46258545
0.0159322526,2.83251643,16.244890213,14.120824814,228.01599121
0.0159322526,2.96836281,16.383327484,12.825775146,228.40431213
0.0159322526,3.1307199,16.732315063,11.570133209,228.7495575
