NDVI,TWI,Insolation,Slope,Elevation
0.0721796453,6.258255,16.381278992,23.307216644,102.29870605
0.0358041525,7.16971493,16.486732483,22.23085022,102.32056427
0.0770598426,7.05300903,16.020727158,22.061534882,102.3638916
0.082720302,6.08326435,15.863440514,25.180789948,102.4651947
0.0721796453,6.27123499,16.514959335,23.946548462,102.49240875
0.0721796453,6.23141193,16.350894928,23.873550415,102.56941986
0.0770598426,6.52147007,16,22.350631714,102.60023499
0.082720302,5.38339281,15.07568264,28.583133698,102.67970276
0.0358041525,7.21220922,16.363788605,22.485750198,102.68436432
0.082720302,6.72437048,16.348539352,23.481090546,102.76966095
0.0721796453,6.3429141,16.286132812,23.844415665,102.77598572
0.0770598426,6.84517527,16.000440598,22.410009384,102.78282928
0.0721796453,5.91770124,15.748749733,26.811826706,102.85305786
0.0770598426,7.12918472,16.130155563,22.662845612,103.07788086
0.0770598426,6.75747681,16,22.61190033,103.09127808
0.082720302,7.03924465,16.254745483,23.377620697,103.09145355
0.0721796453,6.25261593,16.134885788,23.745540619,103.09309387
0.082720302,5.742208,15.749708176,26.684736252,103.32577515
0.0721796453,6.2055645,16.167572021,26.057611465,103.38520813
0.0721796453,6.25307417,16.221702576,24.173274994,103.3899765
0.082720302,7.15315962,16.240484238,23.363552094,103.44429779
0.0770598426,6.95919943,16.005218506,22.800012589,103.48777771
0.082720302,5.1920619,15.062675476,29.140552521,103.58122253
0.0721796453,6.22285175,16.049667358,26.372343063,103.61300659
0.082720302,6.46901894,16.36091423,24.306396484,103.61405182
0.0721796453,5.95784473,15.733703613,27.069133759,103.68772125
0.0770598426,6.65907335,16,22.657190323,103.78936005
0.0858141854,7.14857817,16.120832443,23.366201401,103.82653046
0.082720302,6.93344784,16.28821373,23.359695435,103.91389465
0.0721796453,6.07543659,16.010793686,26.508708954,103.94980621
0.0858141854,7.09098053,16.004961014,22.982107162,104.22992706
0.082720302,5.51165247,15.755032539,26.666942596,104.23722839
0.082720302,7.14879751,16.272237778,22.699501038,104.24705505
0.0721796453,6.14888191,16.093509674,26.612974167,104.26599121
0.082720302,5.15559721,15.062236786,29.227294922,104.43573761
0.1708463132,6.22469664,16.014913559,27.888954163,104.45061493
0.082720302,6.22048664,16.589523315,23.775930405,104.49907684
0.0721796453,5.95881796,15.619941711,28.944093704,104.57276917
0.0858141854,7.17869473,16.141988754,22.481954575,104.61618805
0.0858141854,6.73459339,15.997036934,22.174142838,104.62716675
0.1708463132,6.06718922,16.001922607,28.437129974,104.64598846
0.082720302,6.78768301,16.731040955,22.530332565,104.70915222
0.082720302,7.12757444,16.60518074,21.833892822,104.95555115
0.1708463132,5.85934973,16.000236511,28.644771576,104.98473358
0.0858141854,7.16585255,16.010438919,22.077104568,105.01274109
0.082720302,5.39131165,15.754508972,26.421005249,105.09185791
0.0858141854,7.20227957,16.358362198,21.724098206,105.29464722
0.1708463132,5.99054337,15.988974571,28.425495148,105.29988861
0.0858141854,5.70740938,15.936887741,21.752969742,105.31574249
0.082720302,6.06170893,16.576955795,23.744821548,105.3228302
0.082720302,5.16184092,15.063075066,30.615800858,105.32995605
0.0858141854,7.01387072,15.966238022,21.765605927,105.43183136
0.082720302,6.53769064,16.701927185,23.593572617,105.49764252
0.1708463132,6.21160841,16,28.449523926,105.51145172
0.1708463132,6.01140928,15.635698318,29.355789185,105.59862518
0.0858141854,7.19431019,16.116161346,21.859437943,105.67523193
0.1708463132,5.99260473,16,28.719362259,105.70309448
0.082720302,6.84555054,16.471323013,24.05934906,105.71160126
0.082720302,5.20541239,15.74497509,27.932664871,105.98090363
0.0858141854,6.97768927,16.107254028,24.573539734,106.02761078
0.1708463132,5.75548649,16,28.658924103,106.03613281
0.0858141854,6.36066055,15.846680641,22.194318771,106.04236603
0.0858141854,7.12619972,15.957478523,22.388271332,106.08454895
0.082720302,5.85694265,16.341854095,25.750644684,106.18920898
0.1579667479,5.36791086,15.183349609,29.827539444,106.33803558
0.1708463132,5.83430338,15.994861603,28.3026371,106.34554291
0.0858141854,7.00149822,15.857649803,25.065006256,106.39979553
0.082720302,6.28674364,16.246543884,26.069349289,106.4018631
0.0858141854,6.96087456,15.767665863,22.972198486,106.5241394
0.1708463132,6.17642021,16,27.89998436,106.55664825
0.1708463132,6.04282999,15.860985756,27.678871155,106.62197113
0.082720302,6.55916023,16.117115021,26.813602448,106.65938568
0.1708463132,5.93578243,16.000259399,28.087182999,106.74719238
0.0858141854,6.93358994,15.736419678,25.642999649,106.81649017
0.0858141854,5.57138681,15.652145386,22.854053497,106.9415741
0.0858141854,6.7327323,15.767523766,27.535251617,106.97960663
0.1579667479,5.0866847,15.733439445,27.86356163,106.98242188
0.1708463132,5.70619917,16.006248474,28.037227631,107.0724411
0.1579667479,5.84457159,15.401894569,27.423870087,107.11529541
0.1579667479,5.62364912,16.210969925,26.923223495,107.19026947
0.0858141854,6.21517754,15.419440269,25.084218979,107.19358826
0.0858141854,6.76370859,15.604067802,26.150075912,107.25720978
0.0858141854,6.80416059,15.522988319,28.215307236,107.36414337
0.1708463132,5.7437067,16.012058258,27.727945328,107.37742615
0.1579667479,6.08577776,16.018064499,27.484121323,107.40008545
0.1708463132,6.1679759,16,26.718263626,107.55858612
0.1708463132,5.91665459,15.987551689,27.058071136,107.63661957
0.1579667479,6.39552879,15.993846893,27.873817444,107.66012573
0.0858141854,6.33959389,15.124982834,29.55997467,107.73403931
0.1708463132,5.89373446,16.005189896,26.814428329,107.74845886
0.1204862818,5.58226156,15.348207474,25.13917923,107.75848389
0.1579667479,5.26935816,15.498271942,27.118570328,107.79020691
0.0858141854,6.7864852,15.508499146,28.833732605,107.80033112
0.1579667479,5.93826675,15.513707161,27.899246216,107.88863373
0.1236421987,6.59504461,15.750177383,28.399690628,107.98664856
0.1708463132,5.6962781,16.124797821,26.792379379,108.06752014
0.1204862818,5.67336321,14.962282181,29.83382225,108.1095047
0.1579667479,5.46289539,15.961743355,27.162668228,108.20897675
0.0858141854,6.67159176,15.483856201,29.352975845,108.26234436
0.1708463132,5.7465415,16.250120163,26.572565079,108.37128448
0.1236421987,6.72136974,15.510678291,28.933773041,108.38170624
0.1579667479,5.95269585,15.999503136,27.6855793,108.42783356
0.1708463132,6.2095356,16.000085831,25.456094742,108.48239899
0.1579667479,5.34886312,15.176381111,28.955915451,108.58926392
0.1708463132,5.90337229,16.240446091,26.465267181,108.63240051
0.1708463132,5.86284781,16.007036209,25.178833008,108.67599487
0.1204862818,5.42349052,14.647833824,33.597652435,108.68232727
0.1579667479,6.25915194,15.995849609,28.028604507,108.69044495
0.0858141854,6.20864344,15.010551453,32.159091949,108.74813843
0.1236421987,6.78121281,15.50628376,29.277097702,108.82987213
0.1204862818,5.72679806,14.622038841,33.568721771,108.87638855
0.1579667479,5.84841013,15.76171875,28.210733414,108.87709808
0.1708463132,5.728374,16.128389359,24.856672287,108.99063873
0.1236421987,6.46853971,15.762270927,28.371347427,109.01862335
0.1579667479,5.3936677,15.634893417,27.777837753,109.21566772
0.20408535,6.31948757,16.00462532,24.456251144,109.23104095
0.1708463132,5.8031497,16.362195969,24.608840942,109.29441833
0.1236421987,6.75449276,15.496670723,29.400527954,109.30136108
0.1236421987,6.64385223,15.528144836,28.571374893,109.4118576
0.1204862818,5.62411213,14.707312584,33.576152802,109.42834473
0.1579667479,5.89749956,16.001916885,26.865535736,109.44577026
0.20408535,5.89854336,16.05393219,23.742156982,109.49720764
0.1579667479,5.32962561,15.307590485,29.331510544,109.55233765
0.1708463132,5.96293163,16.471557617,24.492614746,109.55971527
0.1204862818,5.44693184,14.668994904,33.680828094,109.57788086
0.1204862818,5.28315544,14.558414459,34.123836517,109.69894409
0.1579667479,6.1757412,16.120967865,27.037265778,109.70789337
0.20408535,6.40206909,16.068754196,23.498157501,109.75241852
0.1236421987,6.38851309,15.137597084,31.414651871,109.78808594
0.1579667479,5.91222763,16.00327301,26.084323883,109.80808258
0.20408535,5.82048845,16.185689926,22.719741821,109.81020355
0.1236421987,6.78692198,15.63748455,28.449403763,109.8526535
0.1236421987,6.3766284,16.006795883,27.114578247,110.02759552
0.1204862818,5.67387676,15.199698448,30.572795868,110.10365295
0.20408535,5.90083075,16.391429901,22.050168991,110.11133575
0.20408535,6.1832633,16.231067657,22.3695755,110.14874268
0.1579667479,5.4534831,15.771895409,26.754299164,110.16525269
0.1236421987,6.86452007,15.746933937,28.00428772,110.30999756
0.20408535,6.06734276,16.615602493,21.778131485,110.37820435
0.1579667479,5.93068314,16.252428055,24.776227951,110.3970871
