NDVI,TWI,Insolation,Slope,Elevation
0.0257318076,4.57686043,24,4.2757225037,232.26773071
0.0257318076,4.80333042,24,3.7730970383,232.14520264
0.0138126239,2.62866473,18.257083893,19.816141129,232.93202209
0.0138126239,2.81172609,18.220815659,20.400062561,232.94812012
0.0138126239,2.88865185,17.38142395,21.830701828,232.97862244
0.0138126239,2.28861809,16.564117432,22.987060547,233.36712646
0.0138126239,2.0214541,17.258470535,21.675041199,233.76568604
0.0104207089,2.29067206,18.216802597,20.250030518,233.82038879
0.0104207089,2.43608594,18.485706329,20.002540588,233.8553772
0.0104207089,2.48666215,18.500095367,19.74631691,233.87593079
0.0104207089,2.54181552,18.506879807,19.370109558,233.87968445
0.0104207089,2.67547727,18.538223267,18.8072052,233.87123108
0.0171851851,2.45524764,20.152015686,13.756176949,234.37934875
0.0171851851,2.63276792,20.858318329,12.486862183,234.35765076
0.0171851851,2.72724557,22.075788498,11.254449844,234.32481384
0.0171851851,2.81761694,23.362516403,10.151144028,234.26161194
0.0171851851,2.91922021,23.963298798,9.3237457275,234.14968872
0.0390236452,3.229532,23.999481201,9.1142501831,233.98725891
0.0390236452,3.71958113,24,9.2594280243,233.78747559
0.0390236452,4.03817129,24,8.9778366089,233.6063385
0.0390236452,3.79978061,24,8.0865535736,233.40576172
0.0257318076,4.57769823,24,5.1936788559,232.75141907
0.0257318076,4.74324322,24,5.0372281075,232.63671875
0.0257318076,4.56089878,24,4.7465233803,232.48164368
0.0257318076,4.56178284,24,4.2978463173,232.3132782
0.0257318076,4.63251734,24,3.9329874516,232.15655518
0.0138126239,2.56497383,18.360733032,18.403915405,233.62765503
0.0138126239,2.71338582,18.323829651,19.289834976,233.6738739
0.0138126239,2.75845909,17.484485626,21.019104004,233.72323608
0.0138126239,2.18470359,16.577690125,22.314840317,234.10797119
0.0138126239,1.9460367,17.380329132,21.092830658,234.49888611
0.0104207089,2.18902087,18.338928223,19.857784271,234.5544281
0.0104207089,2.31297565,18.50116539,19.777240753,234.58534241
0.0104207089,2.3512485,18.517950058,19.605201721,234.59959412
0.0104207089,2.39228201,18.64944458,19.291296005,234.59162903
0.0104207089,2.50286531,18.905605316,18.806293488,234.56307983
0.0171851851,2.34779882,21.528385162,13.341403008,234.86987305
0.0171851851,2.5419724,22.552894592,11.926683426,234.79782104
0.0171851851,2.71602321,23.473588943,10.491091728,234.70530701
0.0171851851,2.93170452,23.959606171,9.4169635773,234.57319641
0.0171851851,3.30308914,23.999124527,8.7014093399,234.38879395
0.0390236452,3.73729491,24,8.4716291428,234.15707397
0.0390236452,4.21740723,24,8.8359603882,233.93438721
0.0390236452,4.30534935,24,9.1297292709,233.75637817
0.0138126239,2.51474953,18.258588791,16.737289429,234.2615509
0.0138126239,2.63407636,18.21736145,17.803228378,234.34651184
0.0138126239,2.64168572,17.369564056,19.734895706,234.42662048
0.0138126239,2.09831429,16.572490692,21.092252731,234.80999756
0.0138126239,1.90220428,17.376823425,19.816436768,235.19538879
0.0104207089,2.122298,18.352428436,18.633260727,235.26321411
0.0104207089,2.21968627,18.644376755,18.662858963,235.29626465
0.0104207089,2.25026679,18.786180496,18.559867859,235.30404663
0.0104207089,2.28373861,19.03796196,18.30582428,235.28355408
0.0104207089,2.36993408,19.40089798,17.899253845,235.23561096
0.0171851851,2.32844591,23.135559082,11.957590103,235.31768799
0.0171851851,2.54296231,23.818958282,10.636086464,235.18634033
0.0171851851,2.84558702,23.977682114,9.7556018829,235.02062988
0.0171851851,3.28884721,23.999290466,9.3539266586,234.80897522
0.0171851851,3.70006585,24,8.9044704437,234.55352783
0.0390236452,4.10740042,24,8.4225769043,234.2845459
0.0390236452,4.19411755,24,8.3349962234,234.07575989
0.0189315584,4.96275854,16.254943848,48.285488129,245.53666687
0.0215900484,3.45983768,18.627511978,6.5224609375,230.04307556
0.0215900484,3.35255671,18.377017975,7.0373482704,230.27944946
0.0215900484,3.28844452,18.012649536,7.92476511,230.53103638
0.0215900484,3.17551637,17.752895355,9.2189731598,230.80975342
0.0215900484,3.01850629,17.484321594,10.873547554,231.13034058
0.0083590532,2.86440134,17.133970261,12.425645828,231.5035553
0.0083590532,2.76403427,17.013223648,13.402688026,231.91119385
0.0083590532,2.71715689,16.989360809,13.755067825,232.32553101
0.0083590532,2.61395717,16.651044846,14.8227911,232.72616577
0.0083590532,2.4300468,16.54841423,15.321990967,233.21739197
0.0100390809,2.45938683,17.242172241,13.103852272,233.67248535
0.0100390809,2.59493136,17.852361679,11.434165955,233.96620178
0.0100390809,2.54869223,17.991970062,11.790278435,234.22164917
0.0100390809,2.49790287,18.108409882,12.625329971,234.44979858
0.0100390809,2.4676733,18.128124237,13.687725067,234.64916992
0.0363792703,2.48329711,18.239023209,14.818664551,234.81561279
0.0363792703,2.57100487,18.208772659,15.955463409,234.94883728
0.0363792703,2.53869963,17.27630043,17.990179062,235.06680298
0.0363792703,2.03762388,16.581022263,19.29822731,235.44497681
0.0363792703,1.89549291,17.418909073,17.805593491,235.81851196
0.0324387066,2.10015869,18.627193451,16.492925644,235.90130615
0.0324387066,2.17291594,19.14068985,16.508707047,235.94082642
0.0324387066,2.19562411,19.41444397,16.438798904,235.94633484
0.0324387066,2.22186828,19.808433533,16.276584625,235.91722107
0.0324387066,2.28353953,20.226724625,16.012973785,235.85369873
0.0159963407,2.48005176,20.780599594,15.584424019,235.76292419
0.0159963407,2.81602359,20.065488815,14.632493019,235.6653595
0.0159963407,2.62109351,19.175312042,12.81337738,235.76165771
0.0159963407,2.32641363,20.989282608,11.567863464,235.83485413
0.0160405282,2.47339129,23.243066788,10.943696022,235.67286682
0.0160405282,2.79158473,23.949230194,10.001838684,235.47315979
0.0160405282,3.25658751,23.999820709,9.5125703812,235.23477173
0.0160405282,3.73945332,24,9.390209198,234.99139404
0.0160405282,3.85920191,24,9.1611614227,234.74809265
0.0189315584,5.31882524,17.955341339,39.936691284,249.44058228
0.0189315584,5.14611149,17.27441597,42.792163849,248.37869263
0.0189315584,4.79107046,16.729969025,45.709274292,246.95806885
0.0215900484,3.50273228,18.604251862,6.5979895592,230.04238892
0.0215900484,3.39017963,18.236217499,7.6079249382,230.28053284
0.0215900484,3.24744964,17.869787216,8.7411727905,230.56874084
0.0215900484,3.12141681,17.61545372,9.9297266006,230.88996887
0.0215900484,2.98308611,17.257303238,11.402440071,231.25639343
0.0083590532,2.85278463,17.008363724,12.664290428,231.67092896
0.0083590532,2.76857662,16.988378525,13.296334267,232.112854
0.0083590532,2.73479462,16.988676071,13.298307419,232.55476379
0.0083590532,2.66375971,16.876384735,13.775733948,232.97592163
0.0083590532,2.53934574,16.792409897,13.876218796,233.44718933
0.0100390809,2.55795383,17.268493652,11.995425224,233.88482666
0.0100390809,2.63110924,17.727626801,10.597076416,234.20774841
0.0100390809,2.58904076,17.73906517,10.803629875,234.50523376
0.0100390809,2.52204752,17.861738205,11.389351845,234.78663635
0.0100390809,2.45655251,17.991670609,12.142822266,235.04663086
0.0363792703,2.45444107,18.114089966,12.997862816,235.27406311
0.0363792703,2.51847625,18.213766098,13.959656715,235.46278381
0.0363792703,2.44760823,17.51647377,15.892295837,235.62493896
0.0363792703,2.00553966,16.850736618,16.98793602,235.99401855
0.0363792703,1.92409158,17.903244019,15.170366287,236.34762573
0.0324387066,2.11668754,19.224382401,13.629312515,236.4432373
0.0324387066,2.16622996,19.773275375,13.543516159,236.48582458
0.0324387066,2.18605351,20.322353363,13.451479912,236.48693848
0.0324387066,2.21077681,21.198390961,13.338774681,236.45129395
0.0324387066,2.2576406,22.158996582,13.19889164,236.37696838
